# ts src_ip dst_ip proto flags src_port dst_port
1773426899.495896 10.0.0.130 192.168.1.20 TCP A 43461 80
1773426899.520896 10.0.0.88 192.168.1.20 TCP A 1853 80
1773426899.545896 10.0.0.108 192.168.1.20 TCP A 54916 80
1773426899.570896 10.0.0.126 192.168.1.20 TCP A 7940 80
1773426899.595896 10.0.0.111 192.168.1.20 TCP A 63990 80
1773426899.620896 10.0.0.93 192.168.1.20 TCP A 42677 80
1773426899.645896 10.0.0.118 192.168.1.20 TCP A 47378 80
1773426899.670897 10.0.0.40 192.168.1.20 TCP A 29564 80
1773426899.695897 10.0.0.46 192.168.1.20 TCP A 49114 80
1773426899.720897 10.0.0.134 192.168.1.20 TCP A 64297 80
1773426899.745897 10.0.0.70 192.168.1.20 TCP A 41388 80
1773426899.770897 10.0.0.138 192.168.1.20 TCP A 51790 80
1773426899.795897 10.0.0.124 192.168.1.20 TCP A 31489 80
1773426899.820897 10.0.0.112 192.168.1.20 TCP A 55139 80
1773426899.845897 10.0.0.69 192.168.1.20 TCP A 22146 80
1773426899.870897 10.0.0.63 192.168.1.20 TCP A 55466 80
1773426899.895897 10.0.0.23 192.168.1.20 TCP A 19303 80
1773426899.920897 10.0.0.116 192.168.1.20 TCP A 17005 80
1773426899.945898 10.0.0.119 192.168.1.20 TCP A 38369 80
1773426899.970898 10.0.0.98 192.168.1.20 TCP A 23070 80
1773426899.995898 10.0.0.8 192.168.1.20 TCP A 33418 80
1773426900.020898 10.0.0.84 192.168.1.20 TCP A 12941 80
1773426900.045898 10.0.0.125 192.168.1.20 TCP A 14925 80
1773426900.070898 10.0.0.91 192.168.1.20 TCP A 53310 80
1773426900.095898 10.0.0.67 192.168.1.20 TCP A 23328 80
1773426900.120898 10.0.0.72 192.168.1.20 TCP A 58716 80
1773426900.145898 10.0.0.71 192.168.1.20 TCP A 37448 80
1773426900.170898 10.0.0.3 192.168.1.20 TCP A 34881 80
1773426900.195899 10.0.0.49 192.168.1.20 TCP A 6634 80
1773426900.220899 10.0.0.62 192.168.1.20 TCP A 48214 80
1773426900.245899 10.0.0.105 192.168.1.20 TCP S 33043 80
1773426900.345899 10.0.0.143 192.168.1.20 TCP S 50711 80
1773426900.445899 10.0.0.62 192.168.1.20 TCP S 46283 80
1773426900.545898 10.0.0.122 192.168.1.20 TCP S 43353 80
1773426900.645898 10.0.0.126 192.168.1.20 TCP S 30395 80
1773426900.745898 10.0.0.5 192.168.1.20 TCP S 7122 80
1773426900.845898 10.0.0.76 192.168.1.20 TCP S 15546 80
1773426900.945898 10.0.0.104 192.168.1.20 TCP S 46360 80
1773426901.045898 10.0.0.63 192.168.1.20 TCP S 21091 80
1773426901.145898 10.0.0.149 192.168.1.20 TCP S 25208 80
1773426901.245898 10.0.0.122 192.168.1.20 TCP A 37296 80
1773426901.270898 10.0.0.136 192.168.1.20 TCP A 23552 80
1773426901.295898 10.0.0.109 192.168.1.20 TCP A 49909 80
1773426901.320898 10.0.0.141 192.168.1.20 TCP A 22702 80
1773426901.345898 10.0.0.91 192.168.1.20 TCP A 47086 80
1773426901.370898 10.0.0.117 192.168.1.20 TCP A 18778 80
1773426901.395898 10.0.0.79 192.168.1.20 TCP A 17499 80
1773426901.420898 10.0.0.60 192.168.1.20 TCP A 8931 80
1773426901.445899 10.0.0.50 192.168.1.20 TCP A 21703 80
1773426901.470899 10.0.0.31 192.168.1.20 TCP A 49709 80
1773426901.495899 10.0.0.138 192.168.1.20 TCP A 63340 80
1773426901.520899 10.0.0.48 192.168.1.20 TCP A 13576 80
1773426901.545899 10.0.0.56 192.168.1.20 TCP A 49429 80
1773426901.570899 10.0.0.124 192.168.1.20 TCP A 19144 80
1773426901.595899 10.0.0.135 192.168.1.20 TCP A 40135 80
1773426901.620899 10.0.0.73 192.168.1.20 TCP A 65282 80
1773426901.645899 10.0.0.26 192.168.1.20 TCP A 55591 80
1773426901.670899 10.0.0.50 192.168.1.20 TCP A 20438 80
1773426901.695899 10.0.0.59 192.168.1.20 TCP A 24674 80
1773426901.720900 10.0.0.46 192.168.1.20 TCP A 20833 80
1773426901.745900 10.0.0.4 192.168.1.20 TCP A 47424 80
1773426901.770900 10.0.0.137 192.168.1.20 TCP A 9319 80
1773426901.795900 10.0.0.71 192.168.1.20 TCP A 4006 80
1773426901.820900 10.0.0.14 192.168.1.20 TCP A 37288 80
1773426901.845900 10.0.0.75 192.168.1.20 TCP A 46729 80
1773426901.870900 10.0.0.33 192.168.1.20 TCP A 42827 80
1773426901.895900 10.0.0.126 192.168.1.20 TCP A 7747 80
1773426901.920900 10.0.0.4 192.168.1.20 TCP A 38645 80
1773426901.945900 10.0.0.73 192.168.1.20 TCP A 31786 80
1773426901.970901 10.0.0.123 192.168.1.20 TCP A 29890 80
1773426901.995901 10.0.0.88 192.168.1.20 TCP A 13106 80
1773426902.020901 10.0.0.14 192.168.1.20 TCP A 17570 80
1773426902.045901 10.0.0.123 192.168.1.20 TCP A 8500 80
1773426902.070901 10.0.0.17 192.168.1.20 TCP A 27284 80
1773426902.095901 10.0.0.126 192.168.1.20 TCP A 5879 80
1773426902.120901 10.0.0.148 192.168.1.20 TCP A 42275 80
1773426902.145901 10.0.0.14 192.168.1.20 TCP A 10967 80
1773426902.170901 10.0.0.39 192.168.1.20 TCP A 54183 80
1773426902.195901 10.0.0.145 192.168.1.20 TCP A 63225 80
1773426902.220901 10.0.0.78 192.168.1.20 TCP A 6606 80
1773426902.245902 10.0.0.64 192.168.1.20 TCP S 8786 80
1773426902.345901 10.0.0.143 192.168.1.20 TCP S 51122 80
1773426902.445901 10.0.0.107 192.168.1.20 TCP S 40759 80
1773426902.545901 10.0.0.58 192.168.1.20 TCP S 51859 80
1773426902.645901 10.0.0.134 192.168.1.20 TCP S 25952 80
1773426902.745901 10.0.0.116 192.168.1.20 TCP S 60563 80
1773426902.845901 10.0.0.114 192.168.1.20 TCP S 20511 80
1773426902.945901 10.0.0.110 192.168.1.20 TCP S 21037 80
1773426903.045901 10.0.0.146 192.168.1.20 TCP S 41723 80
1773426903.145901 10.0.0.16 192.168.1.20 TCP S 40976 80
1773426903.245901 10.0.0.77 192.168.1.20 TCP A 63125 80
1773426903.247012 10.0.0.77 192.168.1.20 TCP A 42017 80
1773426903.248123 10.0.0.77 192.168.1.20 TCP A 18367 80
1773426903.249234 10.0.0.77 192.168.1.20 TCP A 11316 80
1773426903.250345 10.0.0.77 192.168.1.20 TCP A 12415 80
1773426903.251456 10.0.0.77 192.168.1.20 TCP A 11282 80
1773426903.252567 10.0.0.77 192.168.1.20 TCP A 27796 80
1773426903.253678 10.0.0.77 192.168.1.20 TCP A 46202 80
1773426903.254789 10.0.0.77 192.168.1.20 TCP A 20111 80
1773426903.255900 10.0.0.77 192.168.1.20 TCP A 16194 80
1773426903.257011 10.0.0.77 192.168.1.20 TCP A 47355 80
1773426903.258122 10.0.0.77 192.168.1.20 TCP A 47094 80
1773426903.259233 10.0.0.77 192.168.1.20 TCP A 5688 80
1773426903.260344 10.0.0.77 192.168.1.20 TCP A 61573 80
1773426903.261455 10.0.0.77 192.168.1.20 TCP A 52655 80
1773426903.262566 10.0.0.77 192.168.1.20 TCP A 28885 80
1773426903.263677 10.0.0.77 192.168.1.20 TCP A 36712 80
1773426903.264788 10.0.0.77 192.168.1.20 TCP A 43467 80
1773426903.265899 10.0.0.77 192.168.1.20 TCP A 60557 80
1773426903.267010 10.0.0.77 192.168.1.20 TCP A 55198 80
1773426903.268121 10.0.0.77 192.168.1.20 TCP A 5703 80
1773426903.269232 10.0.0.77 192.168.1.20 TCP A 11897 80
1773426903.270343 10.0.0.77 192.168.1.20 TCP A 40020 80
1773426903.271454 10.0.0.77 192.168.1.20 TCP A 29804 80
1773426903.272565 10.0.0.77 192.168.1.20 TCP A 31740 80
1773426903.273676 10.0.0.77 192.168.1.20 TCP A 46881 80
1773426903.274787 10.0.0.77 192.168.1.20 TCP A 62803 80
1773426903.275898 10.0.0.77 192.168.1.20 TCP A 33822 80
1773426903.277009 10.0.0.77 192.168.1.20 TCP A 29712 80
1773426903.278121 10.0.0.77 192.168.1.20 TCP A 40216 80
1773426903.279232 10.0.0.77 192.168.1.20 TCP A 59313 80
1773426903.280343 10.0.0.77 192.168.1.20 TCP A 49162 80
1773426903.281454 10.0.0.77 192.168.1.20 TCP A 40588 80
1773426903.282565 10.0.0.77 192.168.1.20 TCP A 2719 80
1773426903.283676 10.0.0.77 192.168.1.20 TCP A 16026 80
1773426903.284787 10.0.0.77 192.168.1.20 TCP A 51143 80
1773426903.285898 10.0.0.77 192.168.1.20 TCP A 38788 80
1773426903.287009 10.0.0.77 192.168.1.20 TCP A 51035 80
1773426903.288120 10.0.0.77 192.168.1.20 TCP A 31858 80
1773426903.289231 10.0.0.77 192.168.1.20 TCP A 61059 80
1773426903.290342 10.0.0.77 192.168.1.20 TCP A 12918 80
1773426903.291453 10.0.0.77 192.168.1.20 TCP A 42625 80
1773426903.292564 10.0.0.77 192.168.1.20 TCP A 64532 80
1773426903.293675 10.0.0.77 192.168.1.20 TCP A 31826 80
1773426903.294786 10.0.0.77 192.168.1.20 TCP A 27785 80
1773426903.295897 10.0.0.77 192.168.1.20 TCP A 22064 80
1773426903.297008 10.0.0.77 192.168.1.20 TCP A 57236 80
1773426903.298119 10.0.0.77 192.168.1.20 TCP A 22638 80
1773426903.299230 10.0.0.77 192.168.1.20 TCP A 46484 80
1773426903.300341 10.0.0.77 192.168.1.20 TCP A 19912 80
1773426903.301452 10.0.0.77 192.168.1.20 TCP A 54341 80
1773426903.302563 10.0.0.77 192.168.1.20 TCP A 30831 80
1773426903.303674 10.0.0.77 192.168.1.20 TCP A 21636 80
1773426903.304785 10.0.0.77 192.168.1.20 TCP A 22210 80
1773426903.305896 10.0.0.77 192.168.1.20 TCP A 64606 80
1773426903.307007 10.0.0.77 192.168.1.20 TCP A 57706 80
1773426903.308118 10.0.0.77 192.168.1.20 TCP A 44124 80
1773426903.309229 10.0.0.77 192.168.1.20 TCP A 28106 80
1773426903.310340 10.0.0.77 192.168.1.20 TCP A 13317 80
1773426903.311451 10.0.0.77 192.168.1.20 TCP A 41828 80
1773426903.312562 10.0.0.77 192.168.1.20 TCP A 42010 80
1773426903.313673 10.0.0.77 192.168.1.20 TCP A 50830 80
1773426903.314785 10.0.0.77 192.168.1.20 TCP A 14364 80
1773426903.315896 10.0.0.77 192.168.1.20 TCP A 37017 80
1773426903.317007 10.0.0.77 192.168.1.20 TCP A 61819 80
1773426903.318118 10.0.0.77 192.168.1.20 TCP A 29736 80
1773426903.319229 10.0.0.77 192.168.1.20 TCP A 8981 80
1773426903.320340 10.0.0.77 192.168.1.20 TCP A 64800 80
1773426903.321451 10.0.0.77 192.168.1.20 TCP A 47540 80
1773426903.322562 10.0.0.77 192.168.1.20 TCP A 21389 80
1773426903.323673 10.0.0.77 192.168.1.20 TCP A 37216 80
1773426903.324784 10.0.0.77 192.168.1.20 TCP A 7132 80
1773426903.325895 10.0.0.77 192.168.1.20 TCP A 56166 80
1773426903.327006 10.0.0.77 192.168.1.20 TCP A 31265 80
1773426903.328117 10.0.0.77 192.168.1.20 TCP A 43472 80
1773426903.329228 10.0.0.77 192.168.1.20 TCP A 33685 80
1773426903.330339 10.0.0.77 192.168.1.20 TCP A 34373 80
1773426903.331450 10.0.0.77 192.168.1.20 TCP A 28253 80
1773426903.332561 10.0.0.77 192.168.1.20 TCP A 65265 80
1773426903.333672 10.0.0.77 192.168.1.20 TCP A 16997 80
1773426903.334783 10.0.0.77 192.168.1.20 TCP A 37151 80
1773426903.335894 10.0.0.77 192.168.1.20 TCP A 26162 80
1773426903.337005 10.0.0.77 192.168.1.20 TCP A 61439 80
1773426903.338116 10.0.0.77 192.168.1.20 TCP A 57648 80
1773426903.339227 10.0.0.77 192.168.1.20 TCP A 19128 80
1773426903.340338 10.0.0.77 192.168.1.20 TCP A 23298 80
1773426903.341449 10.0.0.77 192.168.1.20 TCP A 54799 80
1773426903.342560 10.0.0.77 192.168.1.20 TCP A 19560 80
1773426903.343671 10.0.0.77 192.168.1.20 TCP A 55908 80
1773426903.344782 10.0.0.77 192.168.1.20 TCP A 57729 80
1773426903.345893 10.0.0.77 192.168.1.20 TCP A 30288 80
1773426903.347004 10.0.0.77 192.168.1.20 TCP A 23642 80
1773426903.348115 10.0.0.77 192.168.1.20 TCP A 37194 80
1773426903.349226 10.0.0.77 192.168.1.20 TCP A 30865 80
1773426903.350338 10.0.0.77 192.168.1.20 TCP A 58014 80
1773426903.351449 10.0.0.77 192.168.1.20 TCP A 65300 80
1773426903.352560 10.0.0.77 192.168.1.20 TCP A 38497 80
1773426903.353671 10.0.0.77 192.168.1.20 TCP A 16330 80
1773426903.354782 10.0.0.77 192.168.1.20 TCP A 3884 80
1773426903.355893 10.0.0.77 192.168.1.20 TCP A 49828 80
1773426903.357004 10.0.0.77 192.168.1.20 TCP A 47241 80
1773426903.358115 10.0.0.77 192.168.1.20 TCP A 26326 80
1773426903.359226 10.0.0.77 192.168.1.20 TCP A 33485 80
1773426903.360337 10.0.0.77 192.168.1.20 TCP A 9297 80
1773426903.361448 10.0.0.77 192.168.1.20 TCP A 58020 80
1773426903.362559 10.0.0.77 192.168.1.20 TCP A 58314 80
1773426903.363670 10.0.0.77 192.168.1.20 TCP A 7558 80
1773426903.364781 10.0.0.77 192.168.1.20 TCP A 2029 80
1773426903.365892 10.0.0.77 192.168.1.20 TCP A 27892 80
1773426903.367003 10.0.0.77 192.168.1.20 TCP A 5927 80
1773426903.368114 10.0.0.77 192.168.1.20 TCP A 52242 80
1773426903.369225 10.0.0.77 192.168.1.20 TCP A 23211 80
1773426903.370336 10.0.0.77 192.168.1.20 TCP A 43611 80
1773426903.371447 10.0.0.77 192.168.1.20 TCP A 56845 80
1773426903.372558 10.0.0.77 192.168.1.20 TCP A 56883 80
1773426903.373669 10.0.0.77 192.168.1.20 TCP A 63554 80
1773426903.374780 10.0.0.77 192.168.1.20 TCP A 42101 80
1773426903.375891 10.0.0.77 192.168.1.20 TCP A 58196 80
1773426903.377002 10.0.0.77 192.168.1.20 TCP A 41489 80
1773426903.378113 10.0.0.77 192.168.1.20 TCP A 16409 80
1773426903.379224 10.0.0.77 192.168.1.20 TCP A 15932 80
1773426903.380335 10.0.0.77 192.168.1.20 TCP A 29464 80
1773426903.381446 10.0.0.77 192.168.1.20 TCP A 50855 80
1773426903.382557 10.0.0.77 192.168.1.20 TCP A 30100 80
1773426903.383668 10.0.0.77 192.168.1.20 TCP A 46506 80
1773426903.384779 10.0.0.77 192.168.1.20 TCP A 60230 80
1773426903.385890 10.0.0.77 192.168.1.20 TCP A 4038 80
1773426903.387002 10.0.0.77 192.168.1.20 TCP A 53200 80
1773426903.388113 10.0.0.77 192.168.1.20 TCP A 20250 80
1773426903.389224 10.0.0.77 192.168.1.20 TCP A 25589 80
1773426903.390335 10.0.0.77 192.168.1.20 TCP A 10564 80
1773426903.391446 10.0.0.77 192.168.1.20 TCP A 35834 80
1773426903.392557 10.0.0.77 192.168.1.20 TCP A 38112 80
1773426903.393668 10.0.0.77 192.168.1.20 TCP A 12164 80
1773426903.394779 10.0.0.77 192.168.1.20 TCP A 6199 80
1773426903.395890 10.0.0.77 192.168.1.20 TCP A 41637 80
1773426903.397001 10.0.0.77 192.168.1.20 TCP A 33639 80
1773426903.398112 10.0.0.77 192.168.1.20 TCP A 16240 80
1773426903.399223 10.0.0.77 192.168.1.20 TCP A 42829 80
1773426903.400334 10.0.0.77 192.168.1.20 TCP A 31142 80
1773426903.401445 10.0.0.77 192.168.1.20 TCP A 44726 80
1773426903.402556 10.0.0.77 192.168.1.20 TCP A 59934 80
1773426903.403667 10.0.0.77 192.168.1.20 TCP A 60085 80
1773426903.404778 10.0.0.77 192.168.1.20 TCP A 45431 80
1773426903.405889 10.0.0.77 192.168.1.20 TCP A 5864 80
1773426903.407000 10.0.0.77 192.168.1.20 TCP A 62970 80
1773426903.408111 10.0.0.77 192.168.1.20 TCP A 39531 80
1773426903.409222 10.0.0.77 192.168.1.20 TCP A 42897 80
1773426903.410333 10.0.0.77 192.168.1.20 TCP A 46264 80
1773426903.411444 10.0.0.77 192.168.1.20 TCP A 30963 80
1773426903.412555 10.0.0.77 192.168.1.20 TCP A 14079 80
1773426903.413666 10.0.0.77 192.168.1.20 TCP A 56948 80
1773426903.414777 10.0.0.77 192.168.1.20 TCP A 8013 80
1773426903.415888 10.0.0.77 192.168.1.20 TCP A 26017 80
1773426903.416999 10.0.0.77 192.168.1.20 TCP A 38694 80
1773426903.418110 10.0.0.77 192.168.1.20 TCP A 46851 80
1773426903.419221 10.0.0.77 192.168.1.20 TCP A 2461 80
1773426903.420332 10.0.0.77 192.168.1.20 TCP A 19012 80
1773426903.421443 10.0.0.77 192.168.1.20 TCP A 38112 80
1773426903.422554 10.0.0.77 192.168.1.20 TCP A 60702 80
1773426903.423666 10.0.0.77 192.168.1.20 TCP A 55604 80
1773426903.424777 10.0.0.77 192.168.1.20 TCP A 51862 80
1773426903.425888 10.0.0.77 192.168.1.20 TCP A 40808 80
1773426903.426999 10.0.0.77 192.168.1.20 TCP A 15376 80
1773426903.428110 10.0.0.77 192.168.1.20 TCP A 41714 80
1773426903.429221 10.0.0.77 192.168.1.20 TCP A 45441 80
1773426903.430332 10.0.0.77 192.168.1.20 TCP A 42196 80
1773426903.431443 10.0.0.77 192.168.1.20 TCP A 60229 80
1773426903.432554 10.0.0.77 192.168.1.20 TCP A 21270 80
1773426903.433665 10.0.0.77 192.168.1.20 TCP A 3210 80
1773426903.434776 10.0.0.77 192.168.1.20 TCP A 49019 80
1773426903.435887 10.0.0.77 192.168.1.20 TCP A 6930 80
1773426903.436998 10.0.0.77 192.168.1.20 TCP A 22435 80
1773426903.438109 10.0.0.77 192.168.1.20 TCP A 12534 80
1773426903.439220 10.0.0.77 192.168.1.20 TCP A 9685 80
1773426903.440331 10.0.0.77 192.168.1.20 TCP A 35813 80
1773426903.441442 10.0.0.77 192.168.1.20 TCP A 55449 80
1773426903.442553 10.0.0.77 192.168.1.20 TCP A 17864 80
1773426903.443664 10.0.0.77 192.168.1.20 TCP A 64422 80
1773426903.444775 10.0.0.77 192.168.1.20 TCP A 49950 80
1773426903.445886 10.0.0.77 192.168.1.20 TCP A 53730 80
1773426903.446997 10.0.0.77 192.168.1.20 TCP A 31716 80
1773426903.448108 10.0.0.77 192.168.1.20 TCP A 10248 80
1773426903.449219 10.0.0.77 192.168.1.20 TCP A 57394 80
1773426903.450330 10.0.0.77 192.168.1.20 TCP A 64414 80
1773426903.451441 10.0.0.77 192.168.1.20 TCP A 6942 80
1773426903.452552 10.0.0.77 192.168.1.20 TCP A 1936 80
1773426903.453663 10.0.0.77 192.168.1.20 TCP A 36188 80
1773426903.454774 10.0.0.77 192.168.1.20 TCP A 30828 80
1773426903.455885 10.0.0.77 192.168.1.20 TCP A 45118 80
1773426903.456996 10.0.0.77 192.168.1.20 TCP A 39333 80
1773426903.458107 10.0.0.77 192.168.1.20 TCP A 54921 80
1773426903.459219 10.0.0.77 192.168.1.20 TCP A 8124 80
1773426903.460330 10.0.0.77 192.168.1.20 TCP A 31922 80
1773426903.461441 10.0.0.77 192.168.1.20 TCP A 41626 80
1773426903.462552 10.0.0.77 192.168.1.20 TCP A 61006 80
1773426903.463663 10.0.0.77 192.168.1.20 TCP A 43468 80
1773426903.464774 10.0.0.77 192.168.1.20 TCP A 42665 80
1773426903.465885 10.0.0.77 192.168.1.20 TCP A 60621 80
1773426903.466996 10.0.0.77 192.168.1.20 TCP A 43572 80
1773426903.468107 10.0.0.77 192.168.1.20 TCP A 8670 80
1773426903.469218 10.0.0.77 192.168.1.20 TCP A 3995 80
1773426903.470329 10.0.0.77 192.168.1.20 TCP A 20970 80
1773426903.471440 10.0.0.77 192.168.1.20 TCP A 8634 80
1773426903.472551 10.0.0.77 192.168.1.20 TCP A 16411 80
1773426903.473662 10.0.0.77 192.168.1.20 TCP A 26494 80
1773426903.474773 10.0.0.77 192.168.1.20 TCP A 25338 80
1773426903.475884 10.0.0.77 192.168.1.20 TCP A 39515 80
1773426903.476995 10.0.0.77 192.168.1.20 TCP A 59050 80
1773426903.478106 10.0.0.77 192.168.1.20 TCP A 43944 80
1773426903.479217 10.0.0.77 192.168.1.20 TCP A 55660 80
1773426903.480328 10.0.0.77 192.168.1.20 TCP A 41371 80
1773426903.481439 10.0.0.77 192.168.1.20 TCP A 62565 80
1773426903.482550 10.0.0.77 192.168.1.20 TCP A 3168 80
1773426903.483661 10.0.0.77 192.168.1.20 TCP A 15262 80
1773426903.484772 10.0.0.77 192.168.1.20 TCP A 30167 80
1773426903.485883 10.0.0.77 192.168.1.20 TCP A 57086 80
1773426903.486994 10.0.0.77 192.168.1.20 TCP A 7535 80
1773426903.488105 10.0.0.77 192.168.1.20 TCP A 36706 80
1773426903.489216 10.0.0.77 192.168.1.20 TCP A 4992 80
1773426903.490327 10.0.0.77 192.168.1.20 TCP A 19104 80
1773426903.491438 10.0.0.77 192.168.1.20 TCP A 64476 80
1773426903.492549 10.0.0.77 192.168.1.20 TCP A 63218 80
1773426903.493660 10.0.0.77 192.168.1.20 TCP A 7031 80
1773426903.494771 10.0.0.77 192.168.1.20 TCP A 43078 80
1773426903.495883 10.0.0.77 192.168.1.20 TCP A 4338 80
1773426903.496994 10.0.0.77 192.168.1.20 TCP A 16986 80
1773426903.498105 10.0.0.77 192.168.1.20 TCP A 52599 80
1773426903.499216 10.0.0.77 192.168.1.20 TCP A 5520 80
1773426903.500327 10.0.0.77 192.168.1.20 TCP A 39453 80
1773426903.501438 10.0.0.77 192.168.1.20 TCP A 54308 80
1773426903.502549 10.0.0.77 192.168.1.20 TCP A 22556 80
1773426903.503660 10.0.0.77 192.168.1.20 TCP A 52708 80
1773426903.504771 10.0.0.77 192.168.1.20 TCP A 19195 80
1773426903.505882 10.0.0.77 192.168.1.20 TCP A 9543 80
1773426903.506993 10.0.0.77 192.168.1.20 TCP A 53355 80
1773426903.508104 10.0.0.77 192.168.1.20 TCP A 8228 80
1773426903.509215 10.0.0.77 192.168.1.20 TCP A 9661 80
1773426903.510326 10.0.0.77 192.168.1.20 TCP A 24501 80
1773426903.511437 10.0.0.77 192.168.1.20 TCP A 39615 80
1773426903.512548 10.0.0.77 192.168.1.20 TCP A 2058 80
1773426903.513659 10.0.0.77 192.168.1.20 TCP A 18415 80
1773426903.514770 10.0.0.77 192.168.1.20 TCP A 9331 80
1773426903.515881 10.0.0.77 192.168.1.20 TCP A 35501 80
1773426903.516992 10.0.0.77 192.168.1.20 TCP A 49891 80
1773426903.518103 10.0.0.77 192.168.1.20 TCP A 32235 80
1773426903.519214 10.0.0.77 192.168.1.20 TCP A 52012 80
1773426903.520325 10.0.0.77 192.168.1.20 TCP A 34659 80
1773426903.521436 10.0.0.77 192.168.1.20 TCP A 30646 80
1773426903.522547 10.0.0.77 192.168.1.20 TCP A 62982 80
1773426903.523658 10.0.0.77 192.168.1.20 TCP A 48684 80
1773426903.524769 10.0.0.77 192.168.1.20 TCP A 31042 80
1773426903.525880 10.0.0.77 192.168.1.20 TCP A 5010 80
1773426903.526991 10.0.0.77 192.168.1.20 TCP A 56552 80
1773426903.528102 10.0.0.77 192.168.1.20 TCP A 28960 80
1773426903.529213 10.0.0.77 192.168.1.20 TCP A 33154 80
1773426903.530324 10.0.0.77 192.168.1.20 TCP A 5840 80
1773426903.531435 10.0.0.77 192.168.1.20 TCP A 22133 80
1773426903.532547 10.0.0.77 192.168.1.20 TCP A 5328 80
1773426903.533658 10.0.0.77 192.168.1.20 TCP A 19047 80
1773426903.534769 10.0.0.77 192.168.1.20 TCP A 25986 80
1773426903.535880 10.0.0.77 192.168.1.20 TCP A 30758 80
1773426903.536991 10.0.0.77 192.168.1.20 TCP A 7523 80
1773426903.538102 10.0.0.77 192.168.1.20 TCP A 56912 80
1773426903.539213 10.0.0.77 192.168.1.20 TCP A 29209 80
1773426903.540324 10.0.0.77 192.168.1.20 TCP A 59225 80
1773426903.541435 10.0.0.77 192.168.1.20 TCP A 28143 80
1773426903.542546 10.0.0.77 192.168.1.20 TCP A 55249 80
1773426903.543657 10.0.0.77 192.168.1.20 TCP A 27155 80
1773426903.544768 10.0.0.77 192.168.1.20 TCP A 48839 80
1773426903.545879 10.0.0.77 192.168.1.20 TCP A 21507 80
1773426903.546990 10.0.0.77 192.168.1.20 TCP A 21505 80
1773426903.548101 10.0.0.77 192.168.1.20 TCP A 25554 80
1773426903.549212 10.0.0.77 192.168.1.20 TCP A 46035 80
1773426903.550323 10.0.0.77 192.168.1.20 TCP A 5423 80
1773426903.551434 10.0.0.77 192.168.1.20 TCP A 55535 80
1773426903.552545 10.0.0.77 192.168.1.20 TCP A 7133 80
1773426903.553656 10.0.0.77 192.168.1.20 TCP A 7352 80
1773426903.554767 10.0.0.77 192.168.1.20 TCP A 54224 80
1773426903.555878 10.0.0.77 192.168.1.20 TCP A 37486 80
1773426903.556989 10.0.0.77 192.168.1.20 TCP A 39458 80
1773426903.558100 10.0.0.77 192.168.1.20 TCP A 44933 80
1773426903.559211 10.0.0.77 192.168.1.20 TCP A 27946 80
1773426903.560322 10.0.0.77 192.168.1.20 TCP A 58276 80
1773426903.561433 10.0.0.77 192.168.1.20 TCP A 57915 80
1773426903.562544 10.0.0.77 192.168.1.20 TCP A 64488 80
1773426903.563655 10.0.0.77 192.168.1.20 TCP A 40372 80
1773426903.564766 10.0.0.77 192.168.1.20 TCP A 24069 80
1773426903.565877 10.0.0.77 192.168.1.20 TCP A 38898 80
1773426903.566988 10.0.0.77 192.168.1.20 TCP A 11164 80
1773426903.568099 10.0.0.77 192.168.1.20 TCP A 15720 80
1773426903.569211 10.0.0.77 192.168.1.20 TCP A 23969 80
1773426903.570322 10.0.0.77 192.168.1.20 TCP A 8553 80
1773426903.571433 10.0.0.77 192.168.1.20 TCP A 38648 80
1773426903.572544 10.0.0.77 192.168.1.20 TCP A 53926 80
1773426903.573655 10.0.0.77 192.168.1.20 TCP A 56412 80
1773426903.574766 10.0.0.77 192.168.1.20 TCP A 40935 80
1773426903.575877 10.0.0.77 192.168.1.20 TCP A 2921 80
1773426903.576988 10.0.0.77 192.168.1.20 TCP A 18933 80
1773426903.578099 10.0.0.77 192.168.1.20 TCP A 61417 80
1773426903.579210 10.0.0.77 192.168.1.20 TCP A 24028 80
1773426903.580321 10.0.0.77 192.168.1.20 TCP A 12912 80
1773426903.581432 10.0.0.77 192.168.1.20 TCP A 38138 80
